page,immigration_category,activity_type,citizenship,office,level,total_2025,grand_total,children_sum_2025,children_sum_grand,check,ocr_confidence_2025,ocr_confidence_grand
62,Family Class,Security Screening,Republic of Diibouti,Case Processing Centre Mississauga,office,1,3,,,IN_FAILED_GROUP,agree,majority
62,Family Class,Security Screening,Republic of Diibouti,Etobicoke,office,,1,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Republic of Diibouti,London Enaland,office,,2,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Republic of Diibouti,Montreal Immiaration,office,,2,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Republic of Diibouti,Nairobi,office,,19,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Republic of Diibouti,Vienna,office,,1,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Republic of Indonesia,,citizenship,,6,0,6,reconciled,empty,agree
62,Family Class,Security Screening,Republic of Indonesia,Calaary Citizenship and Immiaration Canada,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of Indonesia,Case Processing Centre Mississauga,office,,2,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of Indonesia,Irregular Miaration BC,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of Indonesia,London,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of Indonesia,Singapore,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of Ireland,,citizenship,2,6,2,4,MISMATCH,agree,agree
62,Family Class,Security Screening,Republic of Ireland,Case Processing Centre Mississauga,office,1,3,,,IN_FAILED_GROUP,agree,majority
62,Family Class,Security Screening,Republic of Ireland,Etobicoke,office,1,1,,,IN_FAILED_GROUP,agree,agree
62,Family Class,Security Screening,Republic of Ivory Coast,,citizenship,1,38,1,38,reconciled,agree,agree
62,Family Class,Security Screening,Republic of Ivory Coast,Beiiina,office,,2,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of Ivory Coast,Case Processing Centre Mississauga,office,1,9,,,ok_group,agree,agree
62,Family Class,Security Screening,Republic of Ivory Coast,Dakar,office,,22,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of Ivory Coast,Etobicoke,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of Ivory Coast,Montreal Immiaration,office,,2,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of Ivory Coast,Paris,office,,2,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of South Africa,,citizenship,2,42,2,42,reconciled,agree,agree
62,Family Class,Security Screening,Republic of South Africa,Calaary Citizenship and Immiaration Canada,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of South Africa,Case Processing Centre Mississauga,office,1,9,,,ok_group,agree,agree
62,Family Class,Security Screening,Republic of South Africa,Hamilton,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of South Africa,HM Niagara Falls,office,,2,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of South Africa,London Enaland,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of South Africa,Montreal Immiaration,office,,3,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of South Africa,Pretoria,office,,16,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of South Africa,Singapore,office,1,1,,,ok_group,agree,agree
62,Family Class,Security Screening,Republic of South Africa,Vancouver Immiaration,office,,8,,,ok_group,empty,agree
62,Family Class,Security Screening,Republic of the Niger,,citizenship,2,6,2,6,reconciled,agree,agree
62,Family Class,Security Screening,Republic of the Niger,Case Processing Centre Mississauga,office,2,3,,,ok_group,agree,agree
62,Family Class,Security Screening,Republic of the Niger,Dakar,office,,3,,,ok_group,empty,agree
62,Family Class,Security Screening,Romania,,citizenship,4,29,4,29,reconciled,agree,agree
62,Family Class,Security Screening,Romania,Bucharest,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Romania,Case Processing Centre Mississauga,office,3,20,,,ok_group,agree,agree
62,Family Class,Security Screening,Romania,Case Processing Centre Ottawa,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Romania,London Enaland,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Romania,Montreal Immiaration,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Romania,Ottawa IR,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Romania,Paris,office,1,3,,,ok_group,agree,agree
62,Family Class,Security Screening,Romania,Vienna,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Russia,,citizenship,47,402,47,400,MISMATCH,agree,agree
62,Family Class,Security Screening,Russia,Amman,office,1,1,,,IN_FAILED_GROUP,agree,agree
62,Family Class,Security Screening,Russia,Ankara,office,1,1,,,IN_FAILED_GROUP,agree,agree
62,Family Class,Security Screening,Russia,Beiiina,office,,1,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Beirut,office,,1,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Case Processing Centre Mississauga,office,37,269,,,IN_FAILED_GROUP,majority,agree
62,Family Class,Security Screening,Russia,Case Processing Centre Ottawa,office,,10,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Etobicoke,office,,6,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Honda Kona,office,,1,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Irregular Miaration BC,office,,3,,,IN_FAILED_GROUP,empty,majority
62,Family Class,Security Screening,Russia,Kitchener,office,,1,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,London,office,,10,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,London Enaland,office,,2,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Mexico City,office,1,3,,,IN_FAILED_GROUP,agree,agree
62,Family Class,Security Screening,Russia,Montreal Immiaration,office,,8,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Moscow,office,,2,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Ottawa,office,,2,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Ottawa IR,office,,4,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Paris,office,1,2,,,IN_FAILED_GROUP,agree,agree
62,Family Class,Security Screening,Russia,Sao Paulo,office,1,1,,,IN_FAILED_GROUP,agree,agree
62,Family Class,Security Screening,Russia,Singapore,office,1,1,,,IN_FAILED_GROUP,agree,agree
62,Family Class,Security Screening,Russia,Vancouver Immiaration,office,,17,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Russia,Warsaw,office,4,54,,,IN_FAILED_GROUP,agree,agree
62,Family Class,Security Screening,Rwanda,,citizenship,4,25,4,25,reconciled,agree,agree
62,Family Class,Security Screening,Rwanda,Case Processing Centre Mississauga,office,3,8,,,ok_group,agree,agree
62,Family Class,Security Screening,Rwanda,Dakar,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Rwanda,Dar-Es-Salaam,office,1,9,,,ok_group,agree,agree
62,Family Class,Security Screening,Rwanda,Irregular Miaration BC,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Rwanda,London,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Rwanda,London Enaland,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Rwanda,Ottawa IR,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Rwanda,Pretoria,office,,1,,,ok_group,empty,agree
62,Family Class,Security Screening,Rwanda,Vancouver Immiaration,office,,2,,,ok_group,empty,agree
62,Family Class,Security Screening,Saudi Arabia,,citizenship,3,41,3,41,reconciled,agree,agree
62,Family Class,Security Screening,Saudi Arabia,Case Processing Centre Mississauga,office,3,31,,,ok_group,agree,agree
62,Family Class,Security Screening,Saudi Arabia,Etobicoke,office,,4,,,ok_group,empty,agree
62,Family Class,Security Screening,Saudi Arabia,Irregular Miaration BC,office,,2,,,ok_group,empty,agree
62,Family Class,Security Screening,Saudi Arabia,London Enaland,office,,4,,,ok_group,empty,agree
62,Family Class,Security Screening,Seneaal,,citizenship,3,18,3,16,MISMATCH,agree,agree
62,Family Class,Security Screening,Seneaal,Calaary Citizenship and Immiaration Canada,office,,1,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Seneaal,Case Processing Centre Mississauga,office,3,7,,,IN_FAILED_GROUP,agree,agree
62,Family Class,Security Screening,Seneaal,Dakar,office,,7,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Seneaal,HM Niagara Falls,office,,1,,,IN_FAILED_GROUP,empty,agree
62,Family Class,Security Screening,Seneaal,Montreal Immiaration,office,,,,,IN_FAILED_GROUP,empty,none
63,Family Class,Security Screening,"Serbia, Republic of",,citizenship,2,29,2,27,MISMATCH,agree,agree
63,Family Class,Security Screening,"Serbia, Republic of",Case Processing Centre Mississauga,office,1,11,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,"Serbia, Republic of",Etobicoke,office,,2,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Serbia, Republic of",Irregular Miaration BC,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Serbia, Republic of",Montreal Immiaration,office,1,3,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,"Serbia, Republic of",Ottawa IR,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Serbia, Republic of",Vancouver Immiaration,office,,3,,,IN_FAILED_GROUP,empty,majority
63,Family Class,Security Screening,"Serbia, Republic of",Vienna,office,,6,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sierra Leone,,citizenship,,3,0,3,reconciled,empty,agree
63,Family Class,Security Screening,Sierra Leone,Accra,office,,2,,,ok_group,empty,agree
63,Family Class,Security Screening,Sierra Leone,London Enaland,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,Singapore,,citizenship,2,18,2,28,MISMATCH,agree,agree
63,Family Class,Security Screening,Singapore,Case Processing Centre Mississauga,office,2,14,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Singapore,Case Processing Centre Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Singapore,Irregular Miaration BC,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Singapore,London,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Singapore,Montreal Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Singapore,Slovak Republic,office,,4,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Singapore,Case Processing Centre Mississauga,office,,2,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Singapore,Irregular Miaration BC,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Singapore,Vancouver Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Singapore,Slovenia,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Singapore,Vienna,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,,citizenship,12,125,12,125,reconciled,agree,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,Calaary Citizenship and Immiaration Canada,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,Case Processing Centre Mississauga,office,10,53,,,ok_group,agree,majority
63,Family Class,Security Screening,Socialist Republic of Vietnam,Case Processing Centre Ottawa,office,,10,,,ok_group,empty,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,DN West Virtual Team 1,office,,2,,,ok_group,empty,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,Etobicoke,office,2,11,,,ok_group,agree,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,HM Niagara Falls,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,Irregular Miaration BC,office,,2,,,ok_group,empty,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,Kitchener,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,London,office,,17,,,ok_group,empty,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,Montreal Immiaration,office,,4,,,ok_group,empty,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,Singapore,office,,9,,,ok_group,empty,agree
63,Family Class,Security Screening,Socialist Republic of Vietnam,Vancouver Immiaration,office,,14,,,ok_group,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",,citizenship,35,218,35,193,MISMATCH,majority,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Abu Dhabi,office,2,2,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Ankara,office,,4,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Cairo,office,,3,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Case Processing Centre Mississauga,office,4,12,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Case Processing Centre Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Dar-Es-Salaam,office,1,34,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Etobicoke,office,1,3,,,IN_FAILED_GROUP,agree,majority
63,Family Class,Security Screening,"Somalia, Democratic Republic of",HM-New Ineliaibility,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Honda Kona,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",London Enaland,office,,10,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Nairobi,office,22,98,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Ottawa IR,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Paris,office,1,3,,,IN_FAILED_GROUP,agree,majority
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Pretoria,office,2,2,,,IN_FAILED_GROUP,agree,majority
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Rome,office,1,3,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Singapore,office,1,3,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Vancouver Immiaration,office,,2,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Vienna,office,,8,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"Somalia, Democratic Republic of",Windsor,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,"South Sudan, Republic Of",,citizenship,2,4,2,4,reconciled,agree,agree
63,Family Class,Security Screening,"South Sudan, Republic Of",Case Processing Centre Mississauga,office,1,2,,,ok_group,agree,agree
63,Family Class,Security Screening,"South Sudan, Republic Of",Montreal Immiaration,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,"South Sudan, Republic Of",Nairobi,office,1,1,,,ok_group,agree,agree
63,Family Class,Security Screening,Spain,,citizenship,,12,0,12,reconciled,empty,agree
63,Family Class,Security Screening,Spain,Case Processing Centre Mississauga,office,,10,,,ok_group,empty,agree
63,Family Class,Security Screening,Spain,Honda Kona,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,Spain,Vancouver Immiaration,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,Sri Lanka,,citizenship,2,148,131,146,MISMATCH,majority,agree
63,Family Class,Security Screening,Sri Lanka,Case Processing Centre Mississauga,office,123,37,,,IN_FAILED_GROUP,majority,majority
63,Family Class,Security Screening,Sri Lanka,Colombo,office,8,50,,,IN_FAILED_GROUP,agree,majority
63,Family Class,Security Screening,Sri Lanka,DN West Virtual Team 1,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,Etobicoke,office,,8,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,Hamilton,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,HM Montreal,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,HM Niagara Falls,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,HM Vancouver,office,,2,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,London Enaland,office,,2,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,Montreal Immiaration,office,,3,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,New York,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,Ottawa IR,office,,3,,,IN_FAILED_GROUP,empty,majority
63,Family Class,Security Screening,Sri Lanka,Paris,office,,11,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,Sydney Australia,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sri Lanka,Vancouver Immiaration,office,,24,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,St. Kitts-Nevis,,citizenship,,4,0,4,reconciled,empty,agree
63,Family Class,Security Screening,St. Kitts-Nevis,Case Processing Centre Mississauga,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,St. Kitts-Nevis,London,office,,2,,,ok_group,empty,agree
63,Family Class,Security Screening,St. Kitts-Nevis,Mexico City,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,St. Lucia,,citizenship,,10,0,8,MISMATCH,empty,agree
63,Family Class,Security Screening,St. Lucia,Case Processing Centre Mississauga,office,,3,,,IN_FAILED_GROUP,empty,majority
63,Family Class,Security Screening,St. Lucia,Etobicoke,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,St. Lucia,HM Niagara Falls,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,St. Lucia,Irregular Miaration BC,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,St. Lucia,Mexico City,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,St. Lucia,Montreal Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,St. Vincent and the Grenadines,,citizenship,,6,0,6,reconciled,empty,agree
63,Family Class,Security Screening,St. Vincent and the Grenadines,Etobicoke,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,St. Vincent and the Grenadines,London,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,St. Vincent and the Grenadines,Mexico City,office,,3,,,ok_group,empty,agree
63,Family Class,Security Screening,St. Vincent and the Grenadines,Ottawa,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,Stateless,,citizenship,14,110,12,110,MISMATCH,agree,agree
63,Family Class,Security Screening,Stateless,Amman,office,,7,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Stateless,Beirut,office,3,56,,,IN_FAILED_GROUP,majority,agree
63,Family Class,Security Screening,Stateless,Bucharest,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Stateless,Case Processing Centre Mississauga,office,6,11,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Stateless,Edmonton IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Stateless,Irregular Miaration BC,office,,2,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Stateless,London Enaland,office,1,16,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Stateless,New Delhi,office,,3,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Stateless,Ottawa IR,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Stateless,Paris,office,2,3,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Stateless,Vancouver Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Stateless,Vienna,office,,7,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Stateless,Warsaw,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Sweden,,citizenship,1,19,1,19,reconciled,agree,agree
63,Family Class,Security Screening,Sweden,Case Processing Centre Mississauga,office,1,13,,,ok_group,agree,agree
63,Family Class,Security Screening,Sweden,London Enaland,office,,6,,,ok_group,empty,agree
63,Family Class,Security Screening,Switzerland,,citizenship,,2,0,2,reconciled,empty,agree
63,Family Class,Security Screening,Switzerland,Paris,office,,2,,,ok_group,empty,agree
63,Family Class,Security Screening,Syria,,citizenship,7,508,49,508,MISMATCH,majority,agree
63,Family Class,Security Screening,Syria,Abu Dhabi,office,6,7,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Syria,Amman,office,7,189,,,IN_FAILED_GROUP,majority,agree
63,Family Class,Security Screening,Syria,Ankara,office,,6,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Beirut,office,3,34,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Syria,Bucharest,office,,17,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Cairo,office,6,8,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Syria,Case Processing Centre Mississauga,office,22,54,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Syria,Case Processing Centre Ottawa,office,,2,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Etobicoke,office,,11,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Hamilton,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,HM Niagara Falls,office,,2,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Honda Kona,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Irregular Miaration BC,office,,3,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,London,office,,4,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,London Enaland,office,2,66,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Syria,Montreal Immiaration,office,,6,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Paris,office,1,18,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Syria,Rome,office,,3,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Singapore,office,,1,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Sydney Australia,office,,2,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Vancouver Immiaration,office,,33,,,IN_FAILED_GROUP,empty,agree
63,Family Class,Security Screening,Syria,Vienna,office,2,40,,,IN_FAILED_GROUP,agree,agree
63,Family Class,Security Screening,Tadiikistan,,citizenship,,7,0,7,reconciled,empty,agree
63,Family Class,Security Screening,Tadiikistan,Calaary Citizenship and Immiaration Canada,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,Tadiikistan,Case Processing Centre Mississauga,office,,3,,,ok_group,empty,agree
63,Family Class,Security Screening,Tadiikistan,London,office,,1,,,ok_group,empty,agree
63,Family Class,Security Screening,Tadiikistan,Warsaw,office,,2,,,ok_group,empty,agree
63,Family Class,Security Screening,Taiwan,,citizenship,4,95,4,92,MISMATCH,agree,agree
63,Family Class,Security Screening,Taiwan,Case Processing Centre Mississauga,office,4,62,,,IN_FAILED_GROUP,agree,majority
63,Family Class,Security Screening,Taiwan,Case Processing Centre Ottawa,office,,,,,IN_FAILED_GROUP,empty,none
64,Family Class,Security Screening,Taiwan,Etobicoke,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Taiwan,HM Niagara Falls,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Taiwan,Honda Kona,office,,12,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Taiwan,Irregular Miaration BC,office,,3,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Taiwan,Montreal Immiaration,office,,6,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Taiwan,Vancouver Immiaration,office,,6,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Thailand,,citizenship,2,10,3,8,MISMATCH,majority,agree
64,Family Class,Security Screening,Thailand,Case Processing Centre Mississauga,office,1,3,,,IN_FAILED_GROUP,agree,majority
64,Family Class,Security Screening,Thailand,Etobicoke,office,1,2,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Thailand,Singapore,office,1,2,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Thailand,Windsor,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,The Netherlands,,citizenship,1,15,1,15,reconciled,agree,agree
64,Family Class,Security Screening,The Netherlands,Case Processing Centre Mississauga,office,1,6,,,ok_group,agree,agree
64,Family Class,Security Screening,The Netherlands,Case Processing Centre Ottawa,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,The Netherlands,Etobicoke,office,,2,,,ok_group,empty,agree
64,Family Class,Security Screening,The Netherlands,Kitchener,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,The Netherlands,London Enaland,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,The Netherlands,Vienna,office,,4,,,ok_group,empty,agree
64,Family Class,Security Screening,"Todo, Republic of",,citizenship,4,9,4,7,MISMATCH,agree,agree
64,Family Class,Security Screening,"Todo, Republic of",Accra,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,"Todo, Republic of",Case Processing Centre Mississauga,office,4,3,,,IN_FAILED_GROUP,agree,majority
64,Family Class,Security Screening,"Todo, Republic of",Montreal Immiaration,office,,3,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,"Trinidad and Tobaao, Republic of",,citizenship,1,2,1,21,MISMATCH,agree,majority
64,Family Class,Security Screening,"Trinidad and Tobaao, Republic of",Case Processing Centre Mississauga,office,,3,,,IN_FAILED_GROUP,empty,majority
64,Family Class,Security Screening,"Trinidad and Tobaao, Republic of",Etobicoke,office,1,1,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,"Trinidad and Tobaao, Republic of",Irregular Miaration BC,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,"Trinidad and Tobaao, Republic of",London,office,,4,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,"Trinidad and Tobaao, Republic of",Mexico City,office,,8,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,"Trinidad and Tobaao, Republic of",Montreal Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,"Trinidad and Tobaao, Republic of",Port of Spain,office,,3,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Tunisia,,citizenship,,92,9,90,MISMATCH,none,agree
